iteration,individual,solution
3,17,0.160542,0.604712,0.150059,0.473471,0.275098
3,18,0.232562,0.569728,0.228891,0.000000,0.309062
3,19,0.335182,0.484481,0.367592,0.000000,0.185387
3,20,0.283971,0.076574,0.000000,0.834895,0.420712
3,21,0.982851,0.143212,0.636304,0.397922,0.677260
3,22,0.866742,0.114328,0.649649,0.229383,0.363727
3,23,0.486276,0.680450,0.056316,0.241886,0.175349
3,24,0.486091,0.980904,0.000000,0.477128,0.062649
3,25,0.733138,0.243522,0.205473,0.941409,0.190585
3,26,0.503815,0.463800,0.479328,0.417061,0.048640
3,27,0.546524,0.000000,0.374090,0.761031,0.372285
3,28,0.759176,0.199234,0.870803,0.086373,0.212755
3,29,0.000000,0.423018,0.550360,0.411896,0.134377
3,30,0.127614,0.401269,0.168253,0.682145,0.268363
3,31,0.115147,0.123055,0.534993,0.447247,0.603080
3,32,0.099651,0.319046,0.430452,0.362477,0.247221
3,33,0.134799,0.262551,0.606676,0.219692,0.500196
3,34,0.151677,0.400961,0.535343,0.204341,0.212126
3,35,0.152461,0.103613,0.366813,0.418941,0.899387
3,36,0.194624,0.840504,0.146413,0.359530,0.313266
3,37,0.191774,0.681393,0.515154,0.331090,0.193746
3,38,0.271342,0.843108,0.000000,0.184583,0.483826
3,39,0.376011,0.539537,0.324510,0.047478,0.429625
3,40,0.343483,0.319292,0.062849,0.734106,0.715272
3,41,0.354421,0.521290,0.049909,0.506136,0.000000
3,42,0.906852,0.090782,0.568290,0.257153,0.784573
3,43,0.932649,0.306253,0.408744,0.238071,0.371803
3,44,0.490871,0.859953,0.060334,0.478615,0.119297
3,45,0.536361,0.239321,0.716463,0.419048,0.630519
3,46,0.518460,0.000000,0.411274,0.853060,0.308084
3,47,0.544118,0.892543,0.043205,0.558162,0.123029
3,48,0.550523,0.130388,0.644736,0.271547,0.214070
3,49,0.568239,0.465785,0.372373,0.113669,0.453003
3,50,0.750529,0.241390,0.321073,0.576126,0.307795
3,51,0.870888,0.522764,0.089793,0.359138,0.006056
3,52,0.000000,0.500470,0.663568,0.087541,0.065854
3,53,0.150831,0.494936,0.332677,0.562148,0.213258
3,54,0.158916,0.696415,0.000000,0.000000,0.666972
3,55,0.220372,0.711285,0.000000,0.115776,0.213731
3,56,0.214096,0.294688,0.398222,0.433300,0.292413
3,57,0.203461,0.353864,0.506568,0.000000,0.408722
3,58,0.209725,0.207849,0.785710,0.694131,0.398531
3,59,0.201851,0.400035,0.447631,0.478056,0.214132
3,60,0.325713,0.493533,0.224773,0.057877,0.438889
3,61,0.353108,0.055398,0.815376,0.551576,0.584398
3,62,0.363808,0.311641,0.164945,0.733923,0.619753
3,63,0.504959,0.786509,0.125947,0.388761,0.118921
3,64,0.538342,0.196995,0.562326,0.331740,0.299713
3,65,0.618991,0.959764,0.273433,0.339363,0.364605
3,66,0.613444,0.120872,0.684822,0.000000,0.952156
3,67,0.856191,0.369469,0.397511,0.334763,0.328740
3,68,0.042824,0.638171,0.418054,0.507185,0.302781
3,69,0.046812,0.323871,0.789605,0.581246,0.519256
3,70,0.073142,0.790428,0.553136,0.633389,0.365398
3,71,0.067957,0.468986,0.460950,0.144976,0.163736
3,72,0.000000,0.490991,0.555241,0.538429,0.287532
3,73,0.151823,0.458022,0.486149,0.630266,0.150266
3,74,0.160638,0.387540,0.644397,0.617488,0.153601
3,75,0.289883,0.194617,0.293703,0.845317,0.709638
3,76,0.293168,0.668602,0.100803,0.495034,0.530172
3,77,0.238320,0.187821,0.385272,0.855212,0.588613
3,78,0.279717,0.632972,0.080753,0.100346,0.113239
3,79,0.210753,0.727991,0.216663,0.459721,0.233904
3,80,0.233975,0.699733,0.120342,0.174660,0.203347
3,81,0.339760,0.833017,0.043556,0.313200,0.206987
3,82,0.386990,1.000000,0.223712,0.009591,0.528265
3,83,0.423183,0.167975,0.384959,0.063969,0.156869
3,84,0.379511,0.856542,0.259016,0.106000,0.582422
3,85,0.449610,0.497309,0.332457,0.064473,0.441155
3,86,0.371268,0.226464,0.370719,0.579054,0.564288
3,87,0.888562,0.295680,0.673535,0.386118,0.807035
